Rythme machine : 20 respiration / min
Rythme inspiration spontanée : 12 respiration / min

temps (ms), commande pression (mmH2O), pression mesurée(mmH2O)
162016,250,210
162026,250,210
162036,250,210
162046,250,209
162056,250,210
162066,250,210
162076,250,210
162086,250,210
162096,250,210
162106,250,211
162116,250,210
162126,250,210
162136,250,210
162146,250,210
162156,250,209
162166,100,209
162176,100,209
162186,100,210
162196,100,210
162206,100,209
162216,100,209
162226,100,210
162236,100,210
162246,100,210
162256,100,210
162266,100,209
162276,100,209
162286,100,210
162296,100,209
162306,100,209
162316,100,209
162326,100,209
162336,100,209
162346,100,207
162356,100,185
162366,100,183
162376,100,161
162386,100,161
162396,100,150
162406,100,149
162416,100,142
162426,100,143
162436,100,138
162446,100,140
162456,100,137
162466,100,139
162476,100,140
162486,100,141
162496,100,141
162506,100,143
162516,100,141
162526,100,141
162536,100,138
162546,100,138
162556,100,135
162566,100,134
162576,100,135
162586,100,134
162596,100,135
162606,100,134
162616,100,134
162626,100,132
162636,100,132
162646,100,130
162656,100,129
162666,100,130
162676,100,130
162686,100,129
162696,100,129
162706,100,128
162716,100,128
162726,100,127
162736,100,127
162746,100,125
162756,100,124
162766,100,124
162776,100,123
162786,100,124
162796,100,123
162806,100,123
162816,100,121
162826,100,122
162836,100,121
162846,100,121
162856,100,120
162866,100,119
162876,100,119
162886,100,119
162896,100,119
162906,100,118
162916,100,119
162926,100,116
162936,100,116
162946,100,115
162956,100,116
162966,100,114
162976,100,115
162986,100,116
162996,100,115
163006,100,115
163016,100,114
163026,100,113
163036,100,113
163046,100,112
163056,100,111
163066,100,112
163076,100,112
163086,100,111
163096,100,111
163106,100,111
163116,100,111
163126,100,110
163136,100,110
163146,100,109
163156,100,110
163166,100,108
163176,100,109
163186,100,108
163196,100,107
163206,100,108
163216,100,107
163226,100,106
163236,100,108
163246,100,105
163256,100,109
163266,100,105
163276,100,106
163286,100,106
163296,100,105
163306,100,105
163316,100,104
163326,100,105
163336,100,104
163346,100,104
163356,100,104
163366,100,103
163376,100,104
163386,100,102
163396,100,103
163406,100,101
163416,100,103
163426,100,101
163436,100,101
163446,100,102
163456,100,101
163466,100,101
163476,100,101
163486,100,99
163496,100,100
163506,100,100
163516,100,101
163526,100,101
163536,100,100
163546,100,99
163556,100,99
163566,100,98
163576,100,98
163586,100,98
163596,100,99
163606,100,98
163616,100,99
163626,100,99
163636,100,98
163646,100,98
163656,100,98
163666,100,98
163676,100,98
163686,100,98
163696,100,98
163706,100,97
163716,100,97
163726,100,96
163736,100,97
163746,100,96
163756,100,96
163766,100,95
163776,100,96
163786,100,94
163796,100,96
163806,100,95
163816,100,96
163826,100,96
163836,100,96
163846,100,97
163856,100,96
163866,100,95
163876,100,96
163886,100,96
163896,100,97
163906,100,96
163916,100,97
163926,100,96
163936,100,97
163946,100,96
163956,100,96
163966,100,96
163976,100,95
163986,100,95
163996,100,95
164006,100,95
164016,100,97
164026,100,95
164036,100,97
164046,100,96
164056,100,95
164066,100,96
164076,100,95
164086,100,95
164096,100,95
164106,100,96
164116,100,95
164126,100,96
164136,100,96
164146,100,97
164156,100,97
164166,270,96
164176,270,96
164186,270,95
164196,270,96
164206,270,96
164216,270,98
164226,270,98
164236,270,98
164246,270,98
164256,270,98
164266,270,98
164276,270,97
164286,270,98
164296,270,98
164306,270,98
164316,270,97
164326,270,98
164336,270,101
164346,270,128
164356,270,114
164366,270,152
164376,270,155
164386,270,169
164396,270,182
164406,270,186
164416,270,197
164426,270,193
164436,270,215
164446,270,210
164456,270,222
164466,270,221
164476,270,213
164486,270,226
164496,270,230
164506,270,231
164516,270,229
164526,270,230
164536,270,232
164546,270,227
164556,270,245
164566,270,234
164576,270,246
164586,270,238
164596,270,254
164606,270,244
164616,270,251
164626,270,248
164636,270,246
164646,270,248
164656,270,257
164666,270,252
164676,270,258
164686,270,256
164696,250,269
164706,250,268
164716,250,269
164726,250,270
164736,250,265
164746,250,277
164756,250,266
164766,250,272
164776,250,279
164786,250,275
164796,250,272
164806,250,275
164816,250,263
164826,250,267
164836,250,260
164846,250,255
164856,250,251
164866,250,241
164876,250,238
164886,250,228
164896,250,223
164906,250,220
164916,250,219
164926,250,219
164936,250,217
164946,250,220
164956,250,219
164966,250,221
164976,250,220
164986,250,222
164996,250,220
165006,250,221
165016,250,220
165026,250,221
165036,250,220
165046,250,220
165056,250,220
165066,250,221
165076,250,220
165086,250,221
165096,250,221
165106,250,221
165116,250,221
165126,250,220
165136,250,221
165146,250,221
165156,250,220
165166,100,221
165176,100,221
165186,100,221
165196,100,220
165206,100,220
165216,100,220
165226,100,221
165236,100,221
165246,100,221
165256,100,220
165266,100,221
165276,100,221
165286,100,221
165296,100,220
165306,100,220
165316,100,221
165326,100,221
165336,100,220
165346,100,218
165356,100,196
165366,100,193
165376,100,173
165386,100,170
165396,100,160
165406,100,155
165416,100,152
165426,100,148
165436,100,146
165446,100,145
165456,100,143
165466,100,145
165476,100,145
165486,100,145
165496,100,144
165506,100,147
165516,100,146
165526,100,145
165536,100,146
165546,100,142
165556,100,143
165566,100,139
165576,100,141
165586,100,141
165596,100,137
165606,100,141
165616,100,135
165626,100,140
165636,100,133
165646,100,137
165656,100,131
165666,100,134
165676,100,130
165686,100,133
165696,100,130
165706,100,130
165716,100,128
165726,100,130
165736,100,129
165746,100,130
165756,100,128
165766,100,127
165776,100,128
165786,100,126
165796,100,127
165806,100,126
165816,100,126
165826,100,126
165836,100,124
165846,100,124
165856,100,124
165866,100,122
165876,100,121
165886,100,121
165896,100,120
165906,100,121
165916,100,122
165926,100,120
165936,100,119
165946,100,119
165956,100,118
165966,100,117
165976,100,117
165986,100,118
165996,100,118
166006,100,117
166016,100,117
166026,100,115
166036,100,115
166046,100,114
166056,100,114
166066,100,114
166076,100,112
166086,100,113
166096,100,113
166106,100,113
166116,100,112
166126,100,113
166136,100,112
166146,100,112
166156,100,112
166166,100,110
166176,100,110
166186,100,110
166196,100,109
166206,100,109
166216,100,109
166226,100,109
166236,100,109
166246,100,109
166256,100,108
166266,100,109
166276,100,107
166286,100,106
166296,100,107
166306,100,104
166316,100,107
166326,100,105
166336,100,105
166346,100,105
166356,100,105
166366,100,105
166376,100,104
166386,100,105
166396,100,103
166406,100,103
166416,100,103
166426,100,103
166436,100,104
166446,100,102
166456,100,103
166466,100,101
166476,100,103
166486,100,101
166496,100,102
166506,100,101
166516,100,101
166526,100,102
166536,100,101
166546,100,101
166556,100,100
166566,100,100
166576,100,100
166586,100,99
166596,100,100
166606,100,99
166616,100,99
166626,100,100
166636,100,99
166646,100,99
166656,100,99
166666,100,98
166676,100,98
166686,100,99
166696,100,98
166706,100,98
166716,100,98
166726,100,98
166736,100,98
166746,100,96
166756,100,97
166766,100,98
166776,100,96
166786,100,98
166796,100,96
166806,100,97
166816,100,96
166826,100,96
166836,100,97
166846,100,95
166856,100,97
166866,100,96
166876,100,97
166886,100,96
166896,100,97
166906,100,96
166916,100,97
166926,100,97
166936,100,96
166946,100,96
166956,100,95
166966,100,94
166976,100,95
166986,100,95
166996,100,96
167006,100,96
167016,100,97
167026,100,97
167036,100,97
167046,100,96
167056,100,96
167066,100,96
167076,100,95
167086,100,95
167096,100,95
167106,100,95
167116,100,95
167126,100,95
167136,100,96
167146,100,95
167156,100,96
167166,270,96
167176,270,96
167186,270,96
167196,270,95
167206,270,95
167216,270,98
167226,270,98
167236,270,98
167246,270,98
167256,270,99
167266,270,98
167276,270,98
167286,270,98
167296,270,98
167306,270,98
167316,270,98
167326,270,98
167336,270,98
167346,270,132
167356,270,111
167366,270,154
167376,270,150
167386,270,173
167396,270,183
167406,270,184
167416,270,193
167426,270,203
167436,270,209
167446,270,212
167456,270,215
167466,270,220
167476,270,221
167486,270,226
167496,270,229
167506,270,231
167516,270,227
167526,270,227
167536,270,242
167546,270,232
167556,270,243
167566,270,236
167576,270,242
167586,270,239
167596,270,240
167606,270,255
167616,270,255
167626,270,251
167636,270,256
167646,270,254
167656,270,258
167666,270,255
167676,250,263
167686,250,263
167696,250,256
167706,250,269
167716,250,263
167726,250,270
167736,250,268
167746,250,263
167756,250,270
167766,250,263
167776,250,268
167786,250,267
167796,250,264
167806,250,255
167816,250,254
167826,250,253
167836,250,247
167846,250,239
167856,250,228
167866,250,225
167876,250,218
167886,250,217
167896,250,212
167906,250,213
167916,250,212
167926,250,215
167936,250,214
167946,250,216
167956,250,217
167966,250,217
167976,250,217
167986,250,216
167996,250,216
168006,250,216
168016,250,216
168026,250,217
168036,250,216
168046,250,216
168056,250,217
168066,250,217
168076,250,216
168086,250,216
168096,250,216
168106,250,217
168116,250,215
168126,250,215
168136,250,218
168146,250,217
168156,250,216
168166,100,216
168176,100,216
168186,100,217
168196,100,217
168206,100,216
168216,100,216
168226,100,216
168236,100,218
168246,100,217
168256,100,216
168266,100,216
168276,100,216
168286,100,217
168296,100,216
168306,100,215
168316,100,215
168326,100,216
168336,100,215
168346,100,213
168356,100,191
168366,100,188
168376,100,169
168386,100,167
168396,100,155
168406,100,153
168416,100,145
168426,100,145
168436,100,145
168446,100,142
168456,100,141
168466,100,141
168476,100,141
168486,100,141
168496,100,145
168506,100,145
168516,100,143
168526,100,146
168536,100,141
168546,100,141
168556,100,139
168566,100,138
168576,100,138
168586,100,137
168596,100,137
168606,100,134
168616,100,136
168626,100,134
168636,100,135
168646,100,133
168656,100,134
168666,100,131
168676,100,133
168686,100,130
168696,100,132
168706,100,131
168716,100,129
168726,100,129
168736,100,127
168746,100,127
168756,100,127
168766,100,127
168776,100,127
168786,100,126
168796,100,126
168806,100,126
168816,100,123
168826,100,123
168836,100,122
168846,100,122
168856,100,121
168866,100,120
168876,100,121
168886,100,121
168896,100,120
168906,100,120
168916,100,119
168926,100,119
168936,100,119
168946,100,119
168956,100,117
168966,100,117
168976,100,115
168986,100,115
168996,100,115
169006,100,114
169016,100,116
169026,100,116
169036,100,115
169046,100,115
169056,100,114
169066,100,113
169076,100,112
169086,100,112
169096,100,112
169106,100,112
169116,100,112
169126,100,112
169136,100,111
169146,100,112
169156,100,110
169166,100,111
169176,100,110
169186,100,109
169196,100,110
169206,100,109
169216,100,107
169226,100,108
169236,100,107
169246,100,107
169256,100,109
169266,100,106
169276,100,109
169286,100,105
169296,100,107
169306,100,107
169316,100,105
169326,100,106
169336,100,104
169346,100,105
169356,100,104
169366,100,105
169376,100,104
169386,100,105
169396,100,103
169406,100,104
169416,100,103
169426,100,103
169436,100,101
169446,100,103
169456,100,102
169466,100,101
169476,100,103
169486,100,102
169496,100,102
169506,100,101
169516,100,100
169526,100,100
169536,100,99
169546,100,101
169556,100,100
169566,100,101
169576,100,100
169586,100,101
169596,100,100
169606,100,99
169616,100,99
169626,100,98
169636,100,98
169646,100,98
169656,100,98
169666,100,99
169676,100,98
169686,100,98
169696,100,98
169706,100,98
169716,100,98
169726,100,97
169736,100,97
169746,100,97
169756,100,96
169766,100,98
169776,100,96
169786,100,97
169796,100,96
169806,100,96
169816,100,95
169826,100,94
169836,100,95
169846,100,95
169856,100,95
169866,100,96
169876,100,97
169886,100,97
169896,100,96
169906,100,97
169916,100,97
169926,100,95
169936,100,96
169946,100,96
169956,100,95
169966,100,95
169976,100,97
169986,100,96
169996,100,96
170006,100,96
170016,100,95
170026,100,95
170036,100,95
170046,100,95
170056,100,95
170066,100,95
170076,100,97
170086,100,96
170096,100,96
170106,100,96
170116,100,96
170126,100,95
170136,100,94
170146,100,95
170156,100,96
170166,270,95
170176,270,97
170186,270,97
170196,270,97
170206,270,97
170216,270,98
170226,270,98
170236,270,98
170246,270,98
170256,270,98
170266,270,98
170276,270,98
170286,270,98
170296,270,98
170306,270,98
170316,270,98
170326,270,98
170336,270,102
170346,270,119
170356,270,134
170366,270,141
170376,270,168
170386,270,168
170396,270,180
170406,270,185
170416,270,204
170426,270,196
170436,270,207
170446,270,218
170456,270,220
170466,270,221
170476,270,221
170486,270,224
170496,270,230
170506,270,236
170516,270,233
170526,270,228
170536,270,245
170546,270,233
170556,270,238
170566,270,239
170576,270,238
170586,270,245
170596,270,248
170606,270,245
170616,270,247
170626,270,250
170636,270,255
170646,270,255
170656,270,258
170666,270,257
170676,270,259
170686,270,256
170696,250,264
170706,250,257
170716,250,277
